id,patron,language,title,nbFollowing,nbFollowers,completionRate,chess960_games,chess960_rating,chess960_rd,chess960_prog,chess960_prov,puzzle_games,puzzle_rating,puzzle_rd,puzzle_prog,puzzle_prov,racingKings_games,racingKings_rating,racingKings_rd,racingKings_prog,racingKings_prov,ultraBullet_games,ultraBullet_rating,ultraBullet_rd,ultraBullet_prog,ultraBullet_prov,blitz_games,blitz_rating,blitz_rd,blitz_prog,blitz_prov,kingOfTheHill_games,kingOfTheHill_rating,kingOfTheHill_rd,kingOfTheHill_prog,kingOfTheHill_prov,crazyhouse_games,crazyhouse_rating,crazyhouse_rd,crazyhouse_prog,crazyhouse_prov,threeCheck_games,threeCheck_rating,threeCheck_rd,threeCheck_prog,threeCheck_prov,bullet_games,bullet_rating,bullet_rd,bullet_prog,bullet_prov,correspondence_games,correspondence_rating,correspondence_rd,correspondence_prog,correspondence_prov,classical_games,classical_rating,classical_rd,classical_prog,classical_prov,rapid_games,rapid_rating,rapid_rd,rapid_prog,rapid_prov,storm_runs,storm_score,racer_runs,racer_score,streak_runs,streak_score,profile_country,profile_location,profile_fideRating,playTime_total,playTime_tv
mperos,,hr-HR,,14.0,14.0,100.0,,,,,,1311.0,1928.0,64.0,0.0,,,,,,,,,,,,48.0,1595.0,81.0,5.0,,,,,,,16.0,1354.0,161.0,116.0,True,,,,,,4717.0,1476.0,45.0,42.0,,4.0,1831.0,210.0,0.0,True,1.0,1091.0,338.0,0.0,True,23.0,1948.0,122.0,85.0,True,,,,,,,,,,807087.0,0.0
haardik,,en-US,,2.0,1.0,100.0,,,,,,1682.0,1718.0,70.0,0.0,,,,,,,165.0,1177.0,52.0,27.0,,71.0,1447.0,45.0,-16.0,,,,,,,,,,,,,,,,,4.0,1352.0,190.0,0.0,True,1.0,1422.0,397.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,43.0,29.0,,,SG,,,182903.0,0.0
calebe12k,,pt-BR,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,14.0,0.0
alejorro,,es-ES,,27.0,9.0,75.0,1.0,1364.0,273.0,0.0,True,837.0,925.0,141.0,0.0,True,1.0,1430.0,304.0,0.0,True,13.0,1257.0,159.0,-31.0,True,325.0,1425.0,81.0,-28.0,,,,,,,1.0,1417.0,301.0,0.0,True,,,,,,10.0,1381.0,167.0,0.0,True,0.0,1500.0,500.0,0.0,True,17.0,1375.0,137.0,46.0,True,8.0,1505.0,168.0,0.0,True,,,,,,,,,,158809.0,0.0
will1781,,en-US,,0.0,0.0,100.0,,,,,,51.0,1391.0,82.0,0.0,,,,,,,,,,,,12.0,1341.0,107.0,-25.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,1.0,1258.0,398.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,2532.0,0.0
krullty,,sv-SE,,2.0,1.0,87.0,,,,,,762.0,1393.0,70.0,0.0,,,,,,,,,,,,1743.0,1219.0,45.0,-18.0,,,,,,,,,,,,,,,,,38.0,1083.0,129.0,24.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,3.0,1675.0,200.0,0.0,True,,,,,,,,,,980166.0,0.0
joshjohnson021,,en-US,,1.0,1.0,,,,,,,2.0,1250.0,279.0,0.0,True,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,4.0,863.0,185.0,0.0,True,28.0,847.0,69.0,-30.0,,,,,,,,,,,15938.0,0.0
reaganmphande,,en-US,,0.0,2.0,93.0,,,,,,1430.0,1839.0,75.0,0.0,,,,,,,,,,,,2313.0,1805.0,45.0,0.0,,,,,,,,,,,,,,,,,290.0,1386.0,46.0,-11.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1700.0,1814.0,45.0,-6.0,,,,,,,,,,,1806103.0,0.0
joeswis,,es-ES,,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,8.0,1361.0,149.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,4243.0,0.0
railroadbill,,en-GB,,7.0,5.0,100.0,,,,,,380.0,1940.0,173.0,0.0,True,2.0,1460.0,285.0,0.0,True,,,,,,8865.0,1719.0,48.0,0.0,,,,,,,,,,,,,,,,,18158.0,1692.0,45.0,13.0,,0.0,1500.0,500.0,0.0,True,1.0,1320.0,274.0,0.0,True,4.0,1565.0,201.0,0.0,True,,,,,,,,,,4990846.0,775.0
giraud,,fr-FR,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,4.0,1552.0,226.0,0.0,True,,,,,,,MQ,,,1615.0,0.0
didif02,,fr-FR,,2.0,4.0,100.0,,,,,,9418.0,1699.0,62.0,0.0,,,,,,,,,,,,854.0,1266.0,46.0,-12.0,,,,,,,,,,,,,,,,,2168.0,1107.0,45.0,6.0,,12.0,1653.0,163.0,69.0,True,3.0,1550.0,220.0,0.0,True,17.0,1660.0,130.0,29.0,True,,,,,,,,,,994019.0,2611.0
szynoleq,,pl-PL,,0.0,1.0,77.0,,,,,,6.0,2008.0,210.0,0.0,True,,,,,,,,,,,18.0,749.0,105.0,1.0,,,,,,,,,,,,,,,,,6.0,879.0,158.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,551.0,1039.0,46.0,24.0,,,,,,,,,,,252108.0,0.0
viktoria2010,,ru-RU,,19.0,17.0,100.0,4.0,1240.0,230.0,0.0,True,5.0,1969.0,218.0,0.0,True,3.0,1267.0,244.0,0.0,True,2.0,1311.0,255.0,0.0,True,25.0,943.0,136.0,173.0,True,18.0,1555.0,121.0,79.0,True,8.0,1512.0,185.0,0.0,True,2.0,1386.0,253.0,0.0,True,8.0,1339.0,172.0,0.0,True,0.0,1500.0,500.0,0.0,True,169.0,1113.0,113.0,-25.0,True,677.0,1217.0,45.0,5.0,,13.0,16.0,,,4.0,18.0,RU,Усть-Катав,,560986.0,381.0
leonov7,,ru-RU,,1.0,1.0,93.0,,,,,,252.0,1476.0,84.0,0.0,,,,,,,,,,,,154.0,1050.0,48.0,0.0,,,,,,,,,,,,,,,,,4.0,980.0,259.0,0.0,True,0.0,1500.0,500.0,0.0,True,106.0,1370.0,70.0,16.0,,35.0,1358.0,84.0,56.0,,,,,,,,,,,183743.0,0.0
neftegor,,ru-RU,,47.0,105.0,97.0,1.0,1709.0,328.0,0.0,True,42.0,1987.0,172.0,0.0,True,,,,,,,,,,,20457.0,2509.0,45.0,-17.0,,,,,,,,,,,,,,,,,2.0,1542.0,236.0,0.0,True,0.0,1500.0,500.0,0.0,True,10.0,1870.0,154.0,0.0,True,135.0,2415.0,81.0,29.0,,9.0,34.0,,,,,,,,6277141.0,185756.0
ramasan44,,tr-TR,,3.0,3.0,97.0,,,,,,462.0,677.0,74.0,0.0,,,,,,,,,,,,1144.0,1417.0,46.0,18.0,,,,,,,,,,,,,,,,,7.0,1136.0,152.0,0.0,True,0.0,1500.0,500.0,0.0,True,6.0,983.0,172.0,0.0,True,160.0,1542.0,78.0,-12.0,,,,,,,,,,,897840.0,831.0
binora,True,de-DE,,2.0,2.0,100.0,,,,,,1381.0,1585.0,75.0,0.0,,,,,,,,,,,,748.0,1274.0,45.0,13.0,,,,,,,,,,,,,,,,,1157.0,1080.0,45.0,-30.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,27.0,1444.0,94.0,-33.0,,33.0,21.0,1.0,18.0,6.0,15.0,DE,Münchsmünster,,518846.0,0.0
ajit675,,en-GB,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,1256.0,291.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,461.0,0.0
alessandro_hernandez,,es-ES,,0.0,0.0,83.0,,,,,,,,,,,,,,,,,,,,,29.0,1127.0,92.0,-104.0,,,,,,,,,,,,,,,,,0.0,1200.0,404.0,0.0,True,0.0,1200.0,404.0,0.0,True,0.0,1200.0,404.0,0.0,True,0.0,1200.0,404.0,0.0,True,,,,,,,,,,23753.0,0.0
jalalk97,,en-US,,2.0,3.0,100.0,,,,,,1251.0,1864.0,79.0,0.0,,,,,,,,,,,,275.0,1586.0,70.0,5.0,,,,,,,,,,,,,,,,,1.0,1328.0,276.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,545.0,1804.0,51.0,-29.0,,1.0,20.0,,,,,,,,520432.0,0.0
mohd_hdaib,,en-GB,,5.0,1.0,90.0,,,,,,422.0,1808.0,76.0,0.0,,,,,,,,,,,,67.0,1659.0,55.0,39.0,,,,,,,,,,,,,,,,,3.0,1279.0,253.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,11.0,1546.0,220.0,0.0,True,,,,,,,JO,,,93549.0,0.0
pathak_aditya,,en-US,,0.0,0.0,93.0,,,,,,32.0,1562.0,102.0,0.0,,,,,,,,,,,,293.0,1046.0,50.0,27.0,,,,,,,,,,,,,,,,,23.0,929.0,116.0,-117.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,113179.0,0.0
zawiadiaka,,pl-PL,,3.0,1.0,90.0,,,,,,653.0,1564.0,66.0,0.0,,,,,,,,,,,,190.0,1044.0,48.0,-8.0,,,,,,,,,,,,,,,,,30.0,899.0,88.0,-61.0,,0.0,1500.0,500.0,0.0,True,54.0,1263.0,111.0,19.0,True,212.0,1397.0,52.0,10.0,,,,,,,,,,,299158.0,0.0
terradat,,en-US,,0.0,1.0,97.0,,,,,,180.0,2223.0,102.0,0.0,,,,,,,,,,,,11499.0,2174.0,45.0,-9.0,,,,,,,,,,,,,,,,,9.0,1388.0,169.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,29.0,1957.0,147.0,-267.0,True,1.0,16.0,,,,,,,,4834252.0,895.0
abracadabra1534,,en-US,,22.0,14.0,73.0,12.0,1715.0,137.0,21.0,True,5.0,2088.0,203.0,0.0,True,,,,,,,,,,,230.0,1963.0,56.0,37.0,,,,,,,,,,,,,,,,,32.0,1650.0,111.0,77.0,True,0.0,1500.0,500.0,0.0,True,4.0,1718.0,268.0,0.0,True,37.0,1830.0,89.0,-81.0,,,,,,,,,,,197171.0,0.0
asg_1,,en-GB,,4.0,9.0,80.0,,,,,,2.0,1440.0,234.0,0.0,True,,,,,,,,,,,40.0,1161.0,100.0,54.0,,,,,,,18.0,1521.0,128.0,-85.0,True,7.0,1444.0,168.0,0.0,True,7.0,1655.0,155.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,186.0,1413.0,70.0,40.0,,,,3.0,44.0,42.0,7.0,,,,170418.0,0.0
mabelgravity,,es-ES,,0.0,0.0,,,,,,,3.0,892.0,260.0,0.0,True,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,1.0,1351.0,312.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,88.0,0.0
omar_armas,,es-ES,,0.0,0.0,88.0,,,,,,741.0,1234.0,64.0,0.0,,,,,,,,,,,,86.0,1176.0,85.0,-125.0,,,,,,,,,,,,,,,,,20.0,901.0,100.0,-191.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,18.0,1615.0,143.0,-46.0,True,,,,,,,,,,47096.0,0.0
legsxr,,fr-FR,,0.0,0.0,100.0,,,,,,1137.0,1335.0,80.0,0.0,,,,,,,,,,,,3.0,1008.0,225.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,21.0,1085.0,97.0,-56.0,,,,,,,,,,,15007.0,0.0
adam_rasid75,,en-US,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,5.0,1167.0,209.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,11.0,791.0,128.0,0.0,True,,,,,,,,,,21542.0,0.0
godpatrick,,en-US,,2.0,2.0,83.0,,,,,,778.0,1528.0,77.0,0.0,,,,,,,,,,,,385.0,1277.0,63.0,15.0,,,,,,,1.0,1661.0,265.0,0.0,True,,,,,,39.0,1235.0,102.0,-1.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,27.0,1626.0,109.0,67.0,,,,,,,,,,,151952.0,0.0
kit-kat1393,,ar-SA,,0.0,0.0,93.0,,,,,,2996.0,1757.0,66.0,0.0,,,,,,,,,,,,278.0,1571.0,57.0,-13.0,,,,,,,,,,,,,,,,,660.0,1251.0,48.0,-17.0,,0.0,1500.0,500.0,0.0,True,1.0,1719.0,268.0,0.0,True,5.0,1081.0,170.0,0.0,True,,,,,,,,,,276443.0,0.0
yahirsito200510,,es-ES,,12.0,9.0,93.0,,,,,,1864.0,1310.0,67.0,0.0,,,,,,,,,,,,3.0,1192.0,199.0,0.0,True,1.0,1723.0,313.0,0.0,True,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,1.0,1495.0,334.0,0.0,True,2.0,1144.0,222.0,0.0,True,48.0,1044.0,107.0,-1.0,,,,,,,,,,,107078.0,76.0
gladioluss,,ru-RU,,12.0,0.0,77.0,,,,,,1.0,1448.0,433.0,0.0,True,,,,,,,,,,,2.0,1167.0,238.0,0.0,True,,,,,,,,,,,,,,,,13.0,1372.0,124.0,-54.0,True,0.0,1500.0,500.0,0.0,True,17.0,1943.0,97.0,48.0,,78.0,2011.0,62.0,24.0,,40.0,44.0,3.0,41.0,,,,,,96752.0,0.0
victor_matas,,ru-RU,,0.0,0.0,80.0,,,,,,,,,,,,,,,,,,,,,198.0,1908.0,80.0,11.0,,,,,,,,,,,,,,,,,2.0,929.0,241.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1273.0,2192.0,50.0,-18.0,,,,,,,,,,,862871.0,1503.0
fighter91,,ar-SA,,4.0,4.0,73.0,,,,,,2238.0,1775.0,88.0,0.0,,,,,,,,,,,,3252.0,1746.0,45.0,6.0,,1.0,1377.0,353.0,0.0,True,,,,,,,,,,,1.0,1473.0,344.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,83.0,1561.0,96.0,-100.0,,,,,,,,,,,1132002.0,0.0
malimo123,,de-DE,,0.0,3.0,100.0,1.0,1434.0,309.0,0.0,True,,,,,,,,,,,,,,,,43.0,2215.0,109.0,60.0,,,,,,,,,,,,,,,,,10026.0,2149.0,46.0,-2.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,2623487.0,0.0
nanpupanda,,en-GB,,2.0,2.0,93.0,,,,,,977.0,1396.0,79.0,0.0,,,,,,,,,,,,205.0,950.0,47.0,-16.0,,,,,,,,,,,,,,,,,2.0,1161.0,233.0,0.0,True,0.0,1500.0,500.0,0.0,True,6.0,1339.0,188.0,0.0,True,6.0,1313.0,150.0,0.0,True,,,,,,,,,,70203.0,0.0
cheryu,,th-TH,,0.0,1.0,100.0,2.0,1727.0,245.0,0.0,True,218.0,1769.0,95.0,0.0,,,,,,,,,,,,159.0,1356.0,62.0,-5.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,15.0,1606.0,106.0,0.0,,,,,,,,,,,55281.0,0.0
snydero,,en-US,,0.0,0.0,93.0,,,,,,50.0,1616.0,112.0,0.0,True,,,,,,,,,,,320.0,1627.0,45.0,17.0,,,,,,,1.0,1681.0,334.0,0.0,True,,,,,,530.0,1405.0,45.0,4.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,175892.0,0.0
optimal10,,en-US,,1.0,0.0,100.0,,,,,,62.0,1851.0,109.0,0.0,,,,,,,,,,,,33.0,1380.0,82.0,109.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,4.0,1729.0,284.0,0.0,True,,,,,34.0,13.0,,,,26258.0,0.0
darksoldier80,,tr-TR,,24.0,5.0,80.0,,,,,,801.0,1602.0,60.0,0.0,,,,,,,,,,,,416.0,1059.0,45.0,20.0,,,,,,,1.0,1500.0,397.0,0.0,True,,,,,,4.0,1381.0,177.0,0.0,True,0.0,1500.0,500.0,0.0,True,5.0,1365.0,177.0,0.0,True,19.0,1250.0,91.0,-34.0,,,,,,,,TR,,,233148.0,0.0
yasnas,,en-US,,1.0,1.0,87.0,,,,,,1703.0,1578.0,75.0,0.0,,,,,,,,,,,,26.0,1402.0,80.0,51.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,16977.0,0.0
abdelmoneimelhawary,,ar-SA,,106.0,21.0,80.0,,,,,,969.0,1865.0,81.0,0.0,,,,,,,,,,,,3513.0,2048.0,53.0,-29.0,,,,,,,,,,,,,,,,,612.0,1914.0,45.0,-9.0,,2.0,1751.0,272.0,0.0,True,0.0,1500.0,500.0,0.0,True,14.0,2116.0,135.0,21.0,True,,,,,,,,,,1529198.0,0.0
hugozumpano,,es-ES,,0.0,0.0,90.0,,,,,,,,,,,,,,,,,,,,,1524.0,1743.0,45.0,-15.0,,,,,,,,,,,,,,,,,1.0,1352.0,267.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,1878.0,225.0,0.0,True,,,,,,,,,,854606.0,0.0
numandikici,,tr-TR,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,19.0,1242.0,137.0,-178.0,True,,,,,,,,,,,,,,,,105.0,1046.0,102.0,67.0,,1.0,1135.0,327.0,0.0,True,14.0,1117.0,159.0,-11.0,True,89.0,1113.0,85.0,-2.0,,,,,,,,,,,62667.0,0.0
glavvred,,ru-RU,,5.0,6.0,100.0,381.0,2160.0,47.0,-19.0,,76.0,2168.0,82.0,0.0,,,,,,,,,,,,3299.0,2463.0,45.0,3.0,,,,,,,1.0,1574.0,315.0,0.0,True,,,,,,931.0,2549.0,141.0,47.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,88.0,2271.0,132.0,91.0,True,3.0,45.0,,,1.0,19.0,RU,,,1167792.0,35548.0
medvall,,en-US,,1.0,1.0,90.0,,,,,,114.0,1678.0,100.0,0.0,,,,,,,,,,,,134.0,1894.0,57.0,24.0,,,,,,,,,,,,,,,,,1.0,1697.0,302.0,0.0,True,1.0,1889.0,374.0,0.0,True,0.0,1500.0,500.0,0.0,True,5.0,1668.0,193.0,0.0,True,,,,,,,,,,59687.0,0.0
pony_mode,,en-US,,21.0,21.0,90.0,6.0,1137.0,218.0,0.0,True,4007.0,1906.0,65.0,0.0,,,,,,,,,,,,7030.0,1649.0,46.0,6.0,,,,,,,5.0,1714.0,223.0,0.0,True,,,,,,22.0,1488.0,121.0,51.0,True,1.0,1662.0,304.0,0.0,True,135.0,1826.0,87.0,-23.0,,105.0,1855.0,72.0,40.0,,2.0,23.0,,,,,CO,,,2745106.0,1131.0
anayoolmergen,,ru-RU,,4.0,31.0,87.0,,,,,,2163.0,2250.0,72.0,0.0,,,,,,,,,,,,7460.0,2158.0,45.0,-16.0,,,,,,,,,,,,,,,,,329.0,1772.0,91.0,23.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,177.0,2056.0,79.0,-1.0,,,,,,,,,,,3079502.0,0.0
sactava195c,,tr-TR,,2.0,10.0,90.0,,,,,,2987.0,2119.0,100.0,0.0,,,,,,,,,,,,46.0,2049.0,88.0,-43.0,,,,,,,,,,,,,,,,,2.0,1381.0,240.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,16.0,2329.0,127.0,23.0,True,1.0,26.0,52.0,47.0,,,,,,113670.0,802.0
dritonzhuniqi1,,sq-AL,,39.0,24.0,93.0,1.0,1463.0,456.0,0.0,True,2339.0,2047.0,81.0,0.0,,,,,,,,,,,,853.0,1721.0,46.0,13.0,,,,,,,,,,,,,,,,,1005.0,1648.0,46.0,-25.0,,0.0,1500.0,500.0,0.0,True,2.0,1229.0,266.0,0.0,True,655.0,1918.0,48.0,37.0,,5.0,18.0,1.0,25.0,,,XK,Kosova,,899811.0,0.0
sadrisum,,ru-RU,,7.0,3.0,70.0,,,,,,3014.0,1293.0,92.0,0.0,,,,,,,,,,,,12.0,1482.0,135.0,-53.0,True,,,,,,,,,,,,,,,,4.0,1325.0,191.0,0.0,True,0.0,1500.0,500.0,0.0,True,44.0,1263.0,85.0,29.0,,119.0,1500.0,72.0,54.0,,16.0,25.0,31.0,32.0,130.0,21.0,,,,249835.0,0.0
mtirta,,en-GB,,0.0,0.0,93.0,,,,,,1314.0,1541.0,82.0,0.0,,,,,,,,,,,,505.0,1242.0,48.0,-4.0,,,,,,,,,,,,,,,,,12.0,985.0,116.0,-33.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,83.0,1456.0,45.0,19.0,,,,,,,,,,,314464.0,0.0
venom_chess,,en-US,,1.0,4.0,97.0,,,,,,146.0,1482.0,76.0,0.0,,,,,,,2.0,1408.0,299.0,0.0,True,2451.0,1497.0,47.0,-2.0,,,,,,,,,,,,,,,,,5601.0,1307.0,46.0,-35.0,,0.0,1500.0,500.0,0.0,True,148.0,1206.0,151.0,-15.0,True,1140.0,1623.0,45.0,-17.0,,,,,,,,,,,2092898.0,0.0
dqd773,,en-US,,0.0,0.0,87.0,,,,,,,,,,,,,,,,,,,,,158.0,1903.0,59.0,45.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,35204.0,0.0
fackurdeadmum,,ru-RU,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,2038.0,143.0,0.0,True,,,,,,,,,,,,,,,,4.0,2260.0,175.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,2201.0,0.0
ksangod,,en-GB,,3.0,6.0,83.0,,,,,,540.0,2224.0,89.0,0.0,,,,,,,,,,,,8977.0,2000.0,47.0,-1.0,,,,,,,,,,,,,,,,,520.0,1591.0,139.0,-131.0,True,0.0,1500.0,500.0,0.0,True,32.0,2019.0,168.0,0.0,True,800.0,2222.0,90.0,-26.0,,,,,,,,,,,3409486.0,48531.0
agent365,,en-US,,2.0,1.0,,3.0,1686.0,333.0,0.0,True,,,,,,34.0,1302.0,100.0,-80.0,,,,,,,1.0,800.0,410.0,0.0,True,15.0,1413.0,161.0,-30.0,True,22.0,1186.0,159.0,82.0,True,7.0,1488.0,240.0,0.0,True,1.0,800.0,484.0,0.0,True,2.0,1194.0,356.0,0.0,True,2.0,1241.0,328.0,0.0,True,12.0,1034.0,140.0,-27.0,True,,,5.0,7.0,,,,,,39198.0,416.0
lary_lodini,,en-US,,0.0,24.0,97.0,824.0,1689.0,45.0,-2.0,,36.0,1922.0,152.0,0.0,True,1.0,1752.0,305.0,0.0,True,51426.0,1646.0,45.0,9.0,,1856.0,1824.0,64.0,28.0,,37.0,1601.0,85.0,33.0,,37.0,1707.0,76.0,101.0,,1018.0,1677.0,45.0,11.0,,18079.0,1935.0,45.0,5.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,1966.0,287.0,0.0,True,2.0,13.0,,,,,,,,4814753.0,36005.0
ajgallego,,en-GB,,2.0,1.0,93.0,,,,,,17.0,1412.0,115.0,0.0,True,,,,,,,,,,,534.0,1020.0,45.0,-12.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,21.0,1154.0,82.0,15.0,,,,,,,,ES,Spain,,277907.0,0.0
springege58,,tr-TR,,3.0,3.0,80.0,,,,,,53.0,1570.0,94.0,0.0,,,,,,,,,,,,301.0,1437.0,69.0,-28.0,,,,,,,,,,,,,,,,,91.0,1188.0,70.0,10.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,5.0,1318.0,177.0,0.0,True,,,,,,,,,,125280.0,0.0
siva8055,,en-GB,,0.0,0.0,,,,,,,26.0,1293.0,83.0,0.0,,,,,,,,,,,,908.0,1568.0,100.0,54.0,,,,,,,,,,,,,,,,,7844.0,1198.0,47.0,10.0,,0.0,1500.0,500.0,0.0,True,6.0,1100.0,234.0,0.0,True,23.0,1327.0,179.0,-80.0,True,,,,,,,,,,2592550.0,51.0
jimsheri2016,,ru-RU,,0.0,19.0,93.0,1.0,1337.0,354.0,0.0,True,5375.0,1791.0,223.0,70.0,True,,,,,,1.0,1433.0,339.0,0.0,True,3.0,1088.0,236.0,0.0,True,,,,,,,,,,,,,,,,2.0,1352.0,293.0,0.0,True,0.0,1500.0,500.0,0.0,True,5389.0,1808.0,109.0,-3.0,,8858.0,1771.0,45.0,0.0,,,,,,,,,,,18787991.0,1257.0
ronaldoturpo_unap,,es-ES,,0.0,0.0,60.0,,,,,,2.0,1676.0,273.0,0.0,True,,,,,,,,,,,8.0,1615.0,131.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,18.0,1856.0,107.0,-18.0,,,,,,,,,,,20799.0,0.0
cayden_coolbeans,,en-US,,0.0,3.0,90.0,6.0,1179.0,194.0,0.0,True,4.0,1380.0,218.0,0.0,True,4.0,1292.0,227.0,0.0,True,,,,,,0.0,1500.0,500.0,0.0,True,16.0,1306.0,141.0,-299.0,True,7.0,1505.0,189.0,0.0,True,7.0,1461.0,175.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,42.0,1627.0,87.0,21.0,,,,,,,,,,,73945.0,359.0
ivanmoya,,es-ES,,20.0,5.0,86.0,,,,,,111.0,894.0,92.0,0.0,,,,,,,,,,,,86.0,1570.0,64.0,-50.0,,,,,,,,,,,,,,,,,28.0,1795.0,122.0,4.0,True,1.0,1564.0,429.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,29703.0,0.0
